restaurant_id,restaurant_name,restaurant_address,restaurant_type,city_name,avg_price,rating,business_hours,recommended_food,queue_time,consumption_time,longitude,latitude,citycode
B0FFHXI6LB,杭越小鲜(杭州来福士中心店),新业路228号来福士中心B1层15/16号,中餐厅,杭州市,144.0,4.5,11:00-14:00 17:00-21:00,"米线,拌饭,牛肉,料理,豆腐,杨枝甘露,虾仁,螃蟹,中餐",25,60.0,120.212586,30.248301,571
B0JB3CEZBS,小牛滔滔贵州黄牛肉火锅(钱江新城店),钱江新城万潮星汇1幢101-102,中餐厅,杭州市,92.0,4.6,10:00-02:00,"牛肉,火锅",25,90.0,120.20946,30.25052,571
B0FFG2YBZJ,星伦多自助料理(杭州来福士中心店),新业路228号来福士中心4层09号,中餐厅,杭州市,190.0,4.4,11:00-14:00 17:00-21:00,"芝士焗虾,海鲜,时令水果,招牌甜品,清蒸面包蟹,哈根达斯,水果,龙虾,火锅配菜,刺身",25,90.0,120.212803,30.248466,571
B0FFHWNPT3,肯德基(杭州来福士店),民心路来福士广场B1-09/10,肯德基,杭州市,29.0,4.5,10:00-22:00,"伴柠伴桔鲜果茶,黄金鸡块,蔬菜沙拉,薯条,可乐,香辣鸡翅,小食拼盘,玉米沙拉,红豆派,KFC老北京鸡肉卷",10,25.0,120.213004,30.248206,571
B0KRPGKMZH,八合里潮汕鲜牛肉火锅(杭州来福士中心店),新业路228号来福士中心3层15-16,中餐厅,杭州市,89.0,4.7,11:00-22:00,"牛肉,牛肉火锅",25,70.0,120.212839,30.24919,571
B0IUA74QCG,蝴蝶里(杭州来福士店),新业路228号来福士中心4F,中餐厅,杭州市,87.0,4.6,10:30-21:00,"牛肉,鸡肉,点心,虾仁,粤菜",25,90.0,120.212803,30.249436,571
B0GD9GK3LE,西堤牛排(杭州来福士中心店),新业路228号杭州来福士中心06层14G号,西餐厅,杭州市,122.0,4.6,11:00-21:00,"沙拉,牛肉,牛排",15,45.0,120.213173,30.249303,571
B0HAU4R3UG,麦当劳(杭州高德置地广场餐厅),解放路45号高德置地广场3幢101室一层L125单元,快餐厅,杭州市,26.0,4.6,07:00-23:00,"家有金桶（脆鸡版）,安格斯系列,大脆鸡扒麦满分组合,人气美味尽享套餐,板烧美味三件套,原味板烧鸡腿麦满分组合,麦辣美味三件套,麦当劳超值嗨餐,（2-3人餐）,可乐鸡翅",15,25.0,120.208035,30.242421,571
B0I26ZGJAD,HOMELESS(来福士店),新业路228号来福士T2栋52楼-HOMELESS,餐厅,杭州市,818.0,4.7,13:00-16:30 17:30-03:00,"烤鸡,料理,鱼子酱,提拉米苏,特色菜系",25,120.0,120.213829,30.249003,571
B0KKVO2LYE,山野板扎·云贵川Bistro(杭州来福士中心店),来福士购物中心3L(江锦路地铁站B1口步行290米),餐厅,杭州市,104.0,4.7,11:00-13:30 16:30-21:00,"素菜,奶油,鸡肉,创意菜",25,70.0,120.21305,30.249115,571
B0I3YSKH0F,鼎库港味海鲜火锅,市民街200号圣奥中央商务大厦3层,中餐厅,杭州市,452.0,4.5,11:00-14:00 17:00-24:00,"鸡肉,牛肉,火锅",25,90.0,120.206854,30.242659,571
B0FFK670XW,杭州康莱德酒店·里安(新业路店),新业路228号杭州康莱德酒店50层,中餐厅,杭州市,793.0,4.3,11:30-14:00 17:30-22:00,"葱烧猪手焖鲜鲍,锦鲤双皮奶,干贝龙虾靓汤,东海糟三鲜,鸡肉,龙虾,双皮奶,2025snowman黑珍珠",25,120.0,120.213481,30.249091,571
B0KRVCLV73,喜鹤楟·高空日料(来福士康莱德酒店),富春路来福士中心康莱德酒店26层,日本料理,杭州市,1088.0,4.8,10:00-22:30,"扬物,主厨套餐,冷钵,先付,造里,吸物,甘味,强肴,御食,铁板烧",25,120.0,120.21377,30.248939,571
B0LUCUSXJV,泉市鲜活牛肉店(钱江新城店),民心路与新业路交叉路口往东北约150米中国人寿大厦2号楼2层206室,中餐厅,杭州市,111.0,4.5,11:00-24:00,牛肉火锅,25,60.0,120.212096,30.250237,571
B0FFHTLLV3,左庭右院鲜牛肉火锅(杭州来福士中心店),新业路228号杭州来福士04层20号,中餐厅,杭州市,139.0,4.5,10:00-24:00,"鲜牛杂鸳鸯锅,吊龙,牛肉饼,炸腐皮,嫩肉,风味牛舌,薏米马蹄水,五花腱,匙皮肉,双丸拼盘",25,90.0,120.213002,30.249548,571
B0H1VDQCXD,蔡澜点心(杭州来福士中心店),新业路228号杭州来福士中心04层17/18号,茶艺馆,杭州市,100.0,4.7,10:00-21:00,"点心,牛肉,粤式茶点",10,25.0,120.212888,30.249195,571
B0JU4ZF8TW,七条鱼日本料理(来福士店),新业路228号来福士中心7楼04B号,日本料理,杭州市,162.0,4.5,11:00-21:30,"三文鱼厚切,豪华刺身拼盘,花胶美人胶原锅,三文鱼盖饭,和风牛肉豆腐,皇冠三文鱼刺身,鹅肝寿司,荔枝三文鱼,三文鱼塔可,寿喜锅",25,60.0,120.21334,30.248668,571
B0H15YUKU7,许府牛(高德置地店),高德置地中心3幢101室4层414单元,中餐厅,杭州市,54.0,4.5,11:00-21:00,"素菜,牛肉,毛肚,火锅",15,60.0,120.207773,30.243006,571
B0HKCCCK7F,瑞四季·新潮粤菜(杭州来福士中心店),来福士中心T2幢天璟5401室,粤菜,杭州市,700.0,4.6,11:00-14:00 17:00-21:30,"粥水浸蚌仔,玻璃脆皮乳鸽,四季至尊一品煲,潮汕生腌小青龙,实心海参拌老虎菜,酸辣苏格兰蓝龙,古法扣澳洲大鲜鲍,梅菜肉松扣花胶,花胶,拌饭",25,120.0,120.213767,30.248869,571
B0H1G5UP7N,巴芬港海鲜姿造(来福士店),新业路228号来福士T2栋56-57楼,中餐厅,杭州市,1543.0,4.7,10:00-22:00,"帝王蟹,鹅肝,三文鱼,刺身,油条,海鲜火锅",25,120.0,120.213815,30.248965,571
B0FFK0IPH0,月龙吟(悦坊商场店),民心路280号平安金融中心悦坊商场4楼401、402,日本料理,杭州市,349.0,4.7,11:00-14:00 17:00-22:00,"生蚝,日本料理",25,90.0,120.213225,30.251446,571
B0KKMUJXHB,王品牛排(万象城),平安中心,西餐厅,杭州市,246.0,4.9,11:00-14:00 17:00-21:00,"芝士,沙拉,单人餐,牛排,西餐",25,60.0,120.212891,30.251051,571
B0FFHIAHF9,麦当劳(钱江新城迪凯银座),解放东路29号,麦当劳,杭州市,28.0,4.4,07:00-23:00,"不素之霸双层牛肉堡精选套餐,不素之霸双层牛肉堡,优品豆浆,原味板烧鸡腿麦满分配脆薯饼,双层阿拉斯加狭鳕鱼堡,培根蛋麦煎饼配脆薯饼,墨西哥烧烤风味鸡腿堡,奥利奥原味麦旋风,奥利奥草莓麦旋风,奶油坚果酱蛋牛堡",8,25.0,120.211234,30.241675,571
B0FFL6ERBT,龙井柒号花园餐厅(悦坊商场店),江锦路平安金融中心悦坊商场310311,中餐厅,杭州市,222.0,4.4,11:00-14:00 17:00-21:00,"沙拉,鸡肉,鲍鱼,农家菜,年糕,豆腐,鸡翅,虾仁,脆皮鸡,浙菜",25,90.0,120.212816,30.251244,571
B0FFM13U4D,粤顺餐馆(迪凯·城星国际店),城星路98号迪凯城星国际B幢2楼,中餐厅,杭州市,185.0,4.5,10:00-15:00 16:30-21:00,"牛肉,粤菜",25,90.0,120.206246,30.241934,571
B0FFKPGIYD,樨香(悦坊商场店),民心路280号平安金融中心悦坊商场4楼403,浙菜,杭州市,350.0,4.5,11:00-13:30 17:00-21:00,"山珍极品牛肉,生醉膏蟹,拉菲樱桃鹅肝,椰皇桂圆炖桃胶,波龙麻婆豆腐,葱油江白条,鸡肉,龙虾,牛肉,豆腐",25,90.0,120.212815,30.251617,571
B0FFKS9M0F,文兴酒家(悦坊商场店),民心路280号悦坊商场F3层,中餐厅,杭州市,322.0,4.7,11:00-14:00 17:00-21:00,"虾仁,烤鸭,杨枝甘露,鸭肉,粤菜",25,90.0,120.212992,30.251464,571
B0FFHE5SKO,唐宫·粤菜海鲜(杭州万象城店),富春路701号万象城5楼539,中餐厅,杭州市,111.0,4.8,10:00-15:00 17:00-21:30,"乳鸽,虾饺皇,榴莲酥,凤爪,海鲜泡饭,蜜汁叉烧,流沙包,叉烧包,雪媚娘,唐宫招牌乳鸽",25,90.0,120.215419,30.251105,571
B0J3SC7JTC,O'eat Gastronomy(杭州万象城店),富春路701号杭州万象城B楼B149号,西餐厅,杭州市,136.0,4.8,11:00-21:30,"蘑菇,提拉米苏,三明治,沙拉,双人餐,牛排,意面,下午茶,奶油,牛肉",25,75.0,120.215881,30.251041,571
B0H6F532Z9,荣小馆(杭州万象城店),四季青街道富春路701号杭州万象城L6层L678号商铺,中餐厅,杭州市,234.0,4.7,11:00-13:30 17:00-20:30,"豆腐,家常菜,鸡肉,特色菜,年糕,中餐",25,60.0,120.215259,30.251333,571
B0LDMC7KOD,BlueFrog 蓝蛙X 臻选,民心路280号PAFC LIVING平安悦坊1层112A,西餐厅,杭州市,124.0,4.6,10:00-23:00,西餐,25,75.0,120.212472,30.251887,571
B0FFJV1W68,御牛道日式烤肉料理(杭州万象城店),富春路701号杭州万象城第B2层第287号商铺(Ole超市对面),日本料理,杭州市,160.0,4.7,11:00-15:00 16:30-21:30,"传统牛小排,特等玫瑰牛舌,牛油果手握寿司,鹅肝手握,逸品小牛肉,经典厚切牛舌,饕餮四色拼盘,烤虾,西冷雪花,烤鸡翅",25,90.0,120.215268,30.251246,571
B0H6PMMNPF,香芙茗楼(万象城店),富春路701号万象城L3层L342号商铺,中餐厅,杭州市,158.0,4.7,11:00-14:00 16:30-21:00,"梅干菜蒸江鳗,招牌茶香排骨,私房黄鱼年糕,神仙鸡煲,富贵芋头煲,秘制脆皮卷饼肉,鸡肉,排骨,江浙菜",25,90.0,120.215314,30.25113,571
B0L695QA1Y,三出山火锅(杭州万象城店),万象城5层L522号,中餐厅,杭州市,123.0,4.8,11:00-14:30 16:30-21:30,火锅,25,90.0,120.215513,30.251753,571
B0I23SV1LD,牛排家(杭州万象城店),富春路701号二期万象城二层S288,西餐厅,杭州市,318.0,4.6,11:00-22:00,"美国极佳级牛小排,经典松露惠灵顿牛排,炙烤辣魔鬼牛排（果木炙烤）,精品黑椒牛排,牛肉,牛排,西餐",25,90.0,120.21447,30.252889,571
B023B149XN,金牌外婆家(杭州万象城店),富春路701号杭州万象城4楼(江锦路地铁站B3口旁),中餐厅,杭州市,52.0,4.6,10:30-21:00,"茶香鸡,外婆红烧肉,绿茶饼,有机花菜,青豆泥,小牛肉,面包秀,冰桔茶,一桶豆腐,开心土豆",25,60.0,120.215594,30.251005,571
B0LU1GFGEV,雍容荟帝王蟹活龙虾自助(杭州万象城黑金店),江锦路与富春路交叉口西北80米(江锦路地铁站B3口旁),中餐厅,杭州市,527.0,4.8,,"帝王蟹,自助餐",25,90.0,120.215725,30.251175,571
B0I02UGOMB,玖五京菜(杭州万象城店),富春路701号杭州万象城L3层,中餐厅,杭州市,208.0,4.7,11:00-22:00,"烤鸭,北京菜",25,90.0,120.214465,30.253128,571
B0JAUZGUVY,麒麟湘粤楼,河东路216号亚朵酒店1楼停车场,中餐厅,三亚市,74.0,4.8,10:30-14:30 16:30-22:30,"牛蛙,煎蛋,土猪肉,辣椒炒肉,鱼头,娃娃菜,剁椒鱼头,青椒,湘菜",25,60.0,109.511527,18.251407,899
B0H0RAC07V,绿茶餐厅(蓝海购物广场店),新风路261号蓝海购物广场4层D016,中餐厅,三亚市,78.0,4.4,10:30-22:00,"蒜香蜜汁排骨,绿茶葱香烤鸡,面包诱惑,绿茶葱香烤肉,龙井虾仁,招牌粉丝裹虾,绿茶烤鸡,绿茶饼,石锅鸡汤豆腐,糖醋里脊",20,50.0,109.513249,18.253507,899
B0FFKH8YP0,人人捞火锅(商品街店),商品街大道98号总统酒店公寓一楼商铺,火锅店,三亚市,101.0,4.7,11:00-03:00,"相间肥牛,特色毛肚,娃娃菜,手切鲜牛肉,秘制牛肉,豆腐,牛肉,火锅",25,90.0,109.512631,18.251088,899
B0FFKOT387,朋派烤肉自助料理(蓝海购物广场店),新风路261号蓝海购物广场F3层,中餐厅,三亚市,80.0,4.5,11:00-22:30,"新鲜蔬菜,精致寿司,品质肥牛卷,时令海鲜,雪花肥牛,烤肉,牛肉",25,60.0,109.513722,18.253488,899
B0FFK3FYO7,肯德基(蓝海华庭店),新风街蓝海购物广场一层A028商铺,肯德基,三亚市,30.0,4.4,07:00-23:00,"鸡肉,汉堡,小龙虾,番茄酱,鸡肉卷,下午茶,牛排,西式快餐",10,25.0,109.513695,18.253073,899
B0FFKMYJC1,太二酸菜鱼(三亚蓝海华庭分店),新风街261号蓝海购物广场3层C019号,中餐厅,三亚市,79.0,4.3,09:30-22:00,"蛋酥软糍粑,芥末虾仁球,脆椒小皮蛋,二哥爱鸡翅,现任椰奶冰粉,老坛子酸菜鱼,牛肉,酸菜鱼,鸡翅",25,60.0,109.513609,18.253455,899
B0FFIA3DYW,南门涮肉(三亚店),东河西路椰林水岸1号楼F栋房,中餐厅,三亚市,108.0,4.7,10:30-22:30,"冻羊肉,羊腹肉,鲜百叶,鲜切羊腱,鲜羊肉,太阳肉,豆腐,羊肉串,麻酱,涮肉",25,90.0,109.51368,18.257812,899
B0FFM1D9QC,豪约客牛排(蓝海广场店),新风路261号蓝海购物广场F3层,餐厅,三亚市,82.0,4.3,10:30-22:00,"意面,牛排,玉米",15,45.0,109.513834,18.253487,899
B0JATUWTRX,齐庆美蛙鱼头(三亚商品街店),商品街大道63号(12巷路口),中餐厅,三亚市,85.0,4.8,11:00-04:30,"双人餐,牛蛙,美蛙鱼头,金针菇,川菜",25,60.0,109.512704,18.249047,899
B0FFKZ0X56,匠子烤鱼(蓝海购物广场店),新风路261号蓝海购物广场F3层,中餐厅,三亚市,68.0,4.2,11:00-21:30,"青椒,烤鱼,娃娃菜,小酥肉",15,45.0,109.513665,18.253175,899
B0FFHQB4N2,味之绝(三亚店),商品街66号(12巷路口),中餐厅,三亚市,67.0,4.7,17:00-06:00,"大鱼头,牛蛙火锅,凉拌海带丝,味碟,味绝千叶肚,味绝鸭肠,咸菜,土豆,土豆片,大白菜",25,90.0,109.512703,18.249116,899
B0FFG7YW3L,厨彩阳光(阳光大厦店),三亚河东路阳光大厦1层,中餐厅,三亚市,72.0,4.7,10:30-14:00 16:30-21:00,"特色菜,湘菜",15,45.0,109.510883,18.256697,899
B0FFH6D04C,老长沙湘菜馆(商品街店),商品街十一巷(原刘一手火锅),中餐厅,三亚市,59.0,4.5,11:00-14:30 17:00-21:30,"坛椒鱼头,鲜椒大炒肉,鲜炒回锅肉,鲜炒豆腐,平锅黄鱼,鱼头,剁椒鱼头,肥肠,湘菜",25,60.0,109.514109,18.248923,899
B0KKUZIF0J,许府牛火锅(海南三亚吉阳蓝海购物广场店),蓝海购物广场B1层直梯后方,中餐厅,三亚市,55.0,4.4,11:00-14:00 16:00-21:00,"双人餐,牛肉火锅",25,60.0,109.513765,18.253438,899
B0FFKV2YEC,拾味馆(蓝海购物广场),新风街261号蓝海购物广场三层C001-C002商铺,中餐厅,三亚市,84.0,4.5,10:30-21:30,"手工海南粉,拾味骨汤,拾味鱼扒,拾味手撕鸡,椰香手撕饼,【人气热销,骨汤酸菜鱼,竹荪鲜菌骨汤,椰蛊虾,虾仁",25,60.0,109.513897,18.253182,899
B0383016N0,红太阳酒楼(榕根路店),榕根开发区榕根路福利小区1号楼101,中餐厅,三亚市,85.0,4.7,11:00-14:30 17:00-21:30,"四更乳猪,烧鹅,玉米烙,木瓜炖雪蛤,咸水鸭,梅菜扣肉,排骨,剁椒鱼头,鱼头,烤鸭",25,60.0,109.513881,18.256552,899
B0G0ANQSTS,阿三靓汤(商品街店),商品街大道94-3号,中餐厅,三亚市,12.0,4.7,24小时营业,"靓汤,抱罗粉,米粉",5,15.0,109.512659,18.250051,899
B0HK0HGQSN,一棵树早餐店,临春河一横路7号一楼一号,中餐厅,三亚市,13.0,4.7,06:00-13:00,"腌面,卤汁,粉汤,海南粉,土豆粉,汤粉,小吃快餐",5,15.0,109.515698,18.250475,899
B0FFFH0BN7,壹加壹饺子馆(商品街店),商品街大道103号-2,中餐厅,三亚市,46.0,4.3,09:00-22:00,"饺子,锅包肉,凉菜,锅贴,三鲜水饺,香辣排骨虾,软炸虾仁,上汤豆苗,香辣肉丝,韭菜盒子",10,25.0,109.51286,18.252096,899
B0GRD9JVVA,蛙蛙坊,三亚河东路216-5号,餐厅,三亚市,48.0,4.1,12:30-21:30,"蛙蛙,牛蛙",5,20.0,109.511205,18.251142,899
B0IDMCW4QP,大美西北(蓝海购物广场店),吉阳新风街261号蓝海购物广场D003号,中餐厅,三亚市,49.0,4.2,11:00-22:00,"面食,羊肉串,碗面,西北菜,羊肉,肉夹馍",15,40.0,109.513742,18.253463,899
B0HKKHHADT,大卓撸串儿(三亚店),商品街大道82号,中餐厅,三亚市,59.0,4.5,16:00-04:00,烤串,10,45.0,109.512701,18.249693,899
B0FFKBJ76O,莲寿司(蓝海购物广场店),新风路261号蓝海购物广场F4层,餐厅,三亚市,50.0,4.5,11:00-21:30,"肥牛泡菜炒年糕,炸虾芝士卷,蟹柳棒寿司,番茄牛肉拉面,精致三文鱼刺身,条装三文鱼刺身,寿司",15,40.0,109.513967,18.253236,899
B0FFKHFUBV,蚝门串店,街道河东路216号麒麟大酒店一层,中餐厅,三亚市,98.0,4.4,18:00-04:00,"生蚝,小龙虾,中餐",25,45.0,109.511193,18.251423,899
B0JR1ARD7V,壹豪·居酒屋(商品街店),商品街大道101-1-4,日本料理,三亚市,132.0,4.3,18:00-03:00,"居酒屋,日本料理",25,90.0,109.512875,18.251616,899
B0FFK99J0Q,蛙小侠(蓝海购物广场店),新风街261号蓝海购物广场4楼D001-D002号,餐厅,三亚市,71.0,4.0,11:00-21:00,"招牌,猪肚蛙,青柠蛙,香辣蛙,烤牛蛙,螺蛳粉,冰粉,牛蛙,鱼皮,中餐",15,45.0,109.513745,18.253679,899
B0FFI7WDAD,滨海一品锅,河西路97号,中餐厅,三亚市,68.0,4.5,07:30-21:00,"一品锅,粤菜",15,45.0,109.507994,18.249061,899
B0KRPAH3L5,徐春娇下饭菜(蓝海广场店),新风街261号蓝海购物广场三楼C013铺,中餐厅,三亚市,48.0,4.4,09:30-21:30,中餐,10,25.0,109.514139,18.253555,899
B0GRCZCYM8,潮牛海记(商品街店),商品街49号,中餐厅,三亚市,71.0,4.6,10:00-03:00,"牛肉,火锅",25,90.0,109.512901,18.247966,899
B0J0DBN62B,泰熙家(蓝海购物广场店),新风路261号蓝海购物广场B1层,韩国料理,三亚市,33.0,4.5,10:30-22:00,"冷面,肉松,土豆泥,炸鸡,寿司,韩国料理",15,40.0,109.51385,18.253317,899
B0KAAL79NM,好渔味吃饭公司,榕根路51号,中餐厅,三亚市,72.0,4.1,11:00-13:30 17:30-19:30,中餐,10,40.0,109.512558,18.253736,899
B0FFICBNJK,太二酸菜鱼(金润广场店),河西路100号金润广场F3层,中餐厅,三亚市,76.0,4.5,10:30-21:30,"老坛子酸菜鱼,蛋酥软糍粑,芥末虾仁球,脆椒小皮蛋,二哥爱鸡翅,现任椰奶冰粉,酸菜鱼,鸡翅",25,60.0,109.507681,18.251013,899
B0JALR53A6,啫火啫啫煲(蓝海购物广场店),新风路261号蓝海购物广场F3层,中餐厅,三亚市,68.0,4.3,11:00-22:00,"鸡肉,啫啫煲,肥肠,生蚝,中餐",15,45.0,109.513929,18.253496,899
B0G1KS1VQK,粥员外(商品街店),商品街大道99-2号(人人捞火锅对面),小吃店,三亚市,17.0,4.4,24小时营业,"粥铺,小吃快餐",5,15.0,109.512862,18.251322,899
B0H2XHFA8Z,半天妖烤鱼(金润广场店),河西路100号金润广场F2层,餐厅,三亚市,91.0,4.6,09:30-22:30,"烤鱼,双人餐,年糕",25,60.0,109.507751,18.251059,899
B0LUGSE9FL,屿贝贝脆鱼养生粥火锅(金润广场店),河西路100号金润广场F1层,中餐厅,三亚市,113.0,4.5,11:00-22:00,"养生粥,脆鱼,火锅",25,60.0,109.508093,18.250649,899
B0JKKH8H1R,佟源记炸肉(蓝海购物广场店),蓝海购物广场G21,小吃店,三亚市,29.0,4.3,10:00-22:00,"蘑菇,鸡翅,炸鸡,小吃快餐",5,15.0,109.513869,18.253587,899
B0FFKTL8Q0,马路边边串串香(商品街店),商品街大道25号,中餐厅,三亚市,95.0,4.6,11:00-04:00,"冰粉,串串,毛肚,烤串,撸串,凉粉,串串香",25,60.0,109.5129,18.246668,899
B0KRKRCGPE,福成泥锅麻辣串,商品街大道101-2号福成泥锅麻辣串,中餐厅,三亚市,55.0,4.3,10:00-05:00,"泥锅麻辣串,串串香",10,40.0,109.512795,18.251683,899
B0HGFH64CC,千顺重庆私房菜,商品街大道63号(十二巷路口),中餐厅,三亚市,66.0,4.5,11:00-05:00,"梅菜扣肉,醋泡花生,香辣烤鱼,芙蓉蒸蛋,一品鲜烤鱼,羊蝎子,私房菜,中餐",15,45.0,109.512849,18.248949,899
B0FFF2Y7NP,老鞑子烤羊腿(中华城店),榕根路中华美食一条街1号(工商银行旁),中餐厅,三亚市,86.0,4.5,17:00-02:00,烧烤,25,60.0,109.512545,18.253495,899
B0FFHBJD0Q,众筹渔排活海鲜自助(解放路店),解放路492号蓝天宾馆二楼,中餐厅,三亚市,172.0,4.8,11:00-02:00,"活鱼活虾活蟹,鱼虾蟹,生蚝,石斑,五香毛豆,扇贝,土豆片,大鱿鱼干,拍黄瓜,水煮花生",25,90.0,109.505127,18.249626,899
B0383011JS,海纳百川川菜馆(阳光雅园店),临春河路193-2号,中餐厅,三亚市,58.0,4.5,09:18-21:20,"酸菜鱼,口水鸡,干锅茶树菇,夫妻肺片,松仁玉米,小炒肉,鼓汁双脆,干锅肥肠,蒜泥白肉,麻婆豆腐",25,60.0,109.51632,18.250633,899
B0LBDXYYJM,小木屋拌饭(三亚蓝海购物广场店),新风路261号蓝海购物广场F4层,中餐厅,三亚市,23.0,4.4,10:30-21:00,小吃快餐,5,15.0,109.513775,18.253275,899
B0GRDSFICG,原新好景粉汤店6号烧烤,原新好景粉汤店号搬迁至政务中心旁边蓝海购物广场停车场出口正对面,中餐厅,三亚市,25.0,4.1,07:00-13:30 18:00-02:00,"粉汤,烤串",5,20.0,109.512558,18.253767,899
B0FFGJ4EZ8,犇牛精品牛杂牛肉(东方大厦店),商品街103号东方大厦F1层,快餐厅,三亚市,20.0,4.0,24小时营业,"牛肉,猪脚饭,牛杂,小吃快餐",5,15.0,109.512861,18.25187,899
B0KAJ54AVA,椰子印象椰子鸡•糟泊醋(三亚蓝海店),新风街279号三亚蓝海华庭,餐厅,三亚市,120.0,3.8,10:00-21:30,"椰子,椰子鸡",15,45.0,109.513775,18.253544,899
B0JBPP7Z81,昌姑鱼煲,群众街61-5号,快餐厅,三亚市,56.0,4.7,11:00-22:00,"肥肠,豆腐,家常菜,中餐",5,25.0,109.505934,18.249794,899
B0KD7UN20J,谭三娘鲜切牛肉自助火锅(三亚店),河西路100号金润广场F1层,中餐厅,三亚市,93.0,4.5,11:30-23:00,"鲜切牛肉,自助餐,牛肉,自助火锅",25,90.0,109.508069,18.2504,899
B001706OVW,肯德基(大礼堂店),大溪沟街道人民路133号(大礼堂地铁站4号口步行210米),肯德基,重庆市,30.0,4.5,06:00-22:00,"芋缘花淇淋,海苔岩烧大鸡腿饭,醇香土豆泥,KFC老北京鸡肉卷,肯大大鸡排,伴柠伴桔鲜果茶,黄金鸡块,蔬菜沙拉,吮指原味鸡,新奥尔良烤鸡腿堡",10,25.0,106.553987,29.562816,23
B0FFHYMEN2,一只烧鸡公(大礼堂总店),人民路170号2-3(大礼堂地铁站4号口步行160米),中餐厅,重庆市,63.0,4.6,10:00-22:00,"干香菇,特色卤肥肠,特色烧鸡公,卤肥肠烧鸡公,南川方竹笋,金蹄花烧鸡公,鸡肉,川菜",25,45.0,106.554468,29.563106,23
B0L6KS5IG0,阿福板凳面(大礼堂店),大溪沟街道人民路168号1层105-2号(大礼堂公交站旁),餐厅,重庆市,15.0,4.5,07:30-23:00,"酸梅汤,面食,面馆",5,15.0,106.554498,29.563069,23
B0FFLJEJ8B,防空洞子老火锅(总店),人民路227号咐2(学田湾消防队旁),中餐厅,重庆市,69.0,4.5,24小时营业,"精品毛肚,千层脆肚,鲜金鲳鱼,手打牛丸,鸭血,牛肉,鸭肠,毛肚,老火锅,自助火锅",25,90.0,106.548852,29.559714,23
B0JAZ555GD,汉堡王(重庆人民广场店),学田湾正街3号附1号-QW1,快餐厅,重庆市,23.0,4.6,08:00-22:00,"汉堡,薯条,牛肉,炸鸡,小吃快餐",5,15.0,106.551612,29.561345,23
