accommodation_id,accommodation_name,accommodation_address,accommodation_type,city_name,avg_price,rating,feature_hotel_type,longitude,latitude,citycode
B0017091IQ,洪崖洞大酒店,沧白路56号洪崖洞天成巷洪崖洞民俗风貌区6-11层,四星级酒店,重庆市,480,4.5,"四星级酒店,亲子时刻",106.579753,29.562438,23
B0G17DVKT5,维也纳国际酒店(重庆北站店),泰山大道东段58号B区5-1至5-25,商务酒店,重庆市,320,4.7,商务酒店,106.550288,29.603943,23
B0FFLOOWVY,汉庭酒店(重庆西站站前广场店),凤中路168号渝铁3号楼附5号,经济型连锁酒店,重庆市,160,4.6,经济型,106.43768,29.503191,23
B001790ZEH,如家商旅酒店(重庆解放碑洪崖洞步行街店),沧白路52号(洪崖洞千厮门大桥旁),经济型连锁酒店,重庆市,220,4.6,商务酒店,106.580853,29.562624,23
B0GK35UJV5,维也纳国际酒店(南川区万达广场店),隆化大道文体路16号滨湖公馆,酒店,重庆市,320,4.9,舒适型,107.083092,29.162074,23
B0KU3HE7YB,你好酒店(重庆解放碑步行街店),新华路337号(小什字地铁站5A口步行490米),酒店,重庆市,220,4.8,舒适型,106.579308,29.554484,23
B0FFIRJ6Q3,维也纳国际酒店(重庆冉家坝店),龙山街道松石大道469号时光城2幢,四星级酒店,重庆市,380,4.6,高档型,106.491806,29.580047,23
B0FFLJPFDR,丽枫酒店(重庆解放碑步行街洪崖洞店),五一路99号协信星光妙塘F3层,商务酒店,重庆市,320,4.7,商务酒店,106.58104,29.558571,23
B0GKO58UZ3,重庆五登酒店(南坪步行街店),万寿路18号,酒店,重庆市,420,4.7,高档型,106.561351,29.526878,23
B0H6CZYYWT,维也纳酒店(重庆西站广场店),凤中路168号渝铁2号楼附6号,酒店,重庆市,320,4.4,舒适型,106.437185,29.505805,23
B001702EB9,银河大酒店(重庆解放碑中心店),大同路49号,四星级酒店,重庆市,380,4.5,"四星级酒店,会议酒店",106.573134,29.556884,23
B00190CTXY,南京香樟华苹酒店,汤山街道温泉路12号,酒店,南京市,3800,4.8,"豪华型,亲子时刻",119.048501,32.044482,25
B001906NWK,湖滨金陵饭店,佳湖东路8号,经济型连锁酒店,南京市,850,4.8,"豪华型,休闲度假",118.81704,31.939989,25
B0FFGZZNE9,南京隽恒酒店,西康路1号,酒店,南京市,480,4.7,豪华型,118.763078,32.054438,25
B0FFFA019K,南京金奥国际酒店,江东中路333号(元通地铁站5号口步行370米),五星级酒店,南京市,1200,4.7,"豪华型,亲子时刻",118.724743,31.998041,25
B0FFGH9O3F,南京景枫万豪酒店,双龙大道1519号(百家湖地铁站2号口步行480米),五星级酒店,南京市,850,4.6,五星级酒店,118.822252,31.936716,25
B0FFFAP2LA,南京国际青年会议酒店,邺城路8号,五星级酒店,南京市,850,4.8,豪华型,118.708546,31.990599,25
B00190BBW7,城市名人酒店,中山北路30号,五星级酒店,南京市,550,4.2,"豪华型,亲子时刻",118.780814,32.062664,25
B001909VEA,明发珍珠泉大酒店,珍珠街178-1号,五星级酒店,南京市,480,4.8,"五星级酒店,亲子时刻",118.662326,32.119729,25
B00190BB39,紫金山庄,环陵路18号,五星级酒店,南京市,1200,4.8,"豪华型,亲子时刻",118.878091,32.075008,25
B0JB9PWFWL,塔酥文德民宿(海珠广场店),文德南路14号,酒店,广州市,220,4.2,民宿,113.272922,23.116028,20
B023D0S23K,且客酒店(南湖店),城南路993号中纬大厦1层,经济型连锁酒店,嘉兴市,150,4.3,经济型,120.736534,30.739911,573
B0KK7NJT9U,梦幻海宿,观波路阳光城翡丽海岸2期7幢2309室,酒店,厦门市,180,4.5,民宿,118.136097,24.611111,592
B0FFFUE880,fc club尚悠海陆空俱乐部,观音山梦幻海岸度假区沙滩B区1号,度假村,厦门市,450,3.9,水上活动中心,118.199313,24.489549,592
B02500S4JO,悦庭酒店(七星路店),仙岳路228-232号共和大厦B栋,酒店,厦门市,220,4.2,经济型,118.09736,24.488393,592
B0FFHHGCEY,e佳连锁酒店(厦门总店),湖滨南路富山女人街815号之1二楼,快捷酒店,厦门市,120,4.0,"快捷酒店,商旅住宿",118.118982,24.477283,592
B025004LL9,7天优品酒店(厦门机场店),枋湖北三里68号(湖里创新园地铁站2号口步行340米),经济型连锁酒店,厦门市,150,4.6,"经济型,7天特惠",118.15543,24.520488,592
B0G0P9IOI7,7天优品酒店(厦门机场翔鹭店),长虹路198号寨上2组10号综合楼,经济型连锁酒店,厦门市,150,4.1,"经济型,7天特惠",118.102725,24.522775,592
B0I2VG47WP,曼可连锁酒店(厦门中山路眼科医院店),禾祥西路8号之16联邦广场礼品城,酒店,厦门市,150,4.3,经济型,118.081286,24.463176,592
B0FFFBVJD3,爱丁堡连锁酒店(厦门会展中心岭兜地铁站店),前埔路501号(岭兜地铁站4号口步行440米),经济型连锁酒店,厦门市,160,4.0,舒适型,118.172437,24.481332,592
B0J6V7COQF,广州北京路步行街美居酒店,北京路182号(北京路地铁站B口步行370米),酒店,广州市,450,4.6,高档型,113.269414,23.120706,20
B0K11RTT6H,广州北京路步行街金立轻居,北京路182号10F(北京路地铁站B口步行400米),酒店,广州市,380,4.7,高档型,113.26968,23.120696,20
B0K2SH6XV9,广州北京路步行街公园前地铁站宜致美居酒店,解放北路537号距离公园前地铁站330米,酒店,广州市,420,4.9,高档型,113.261982,23.126415,20
B00141R4NP,到啦精品主题酒店(广州中华广场店),东华西路90号(三角市公交站旁),酒店,广州市,150,4.5,汽车旅馆,113.280112,23.12204,20
B0J137O33M,怡嘉精品酒店(大石地铁站店),富石路164号,快捷酒店,广州市,220,4.6,快捷酒店,113.311349,23.023029,20
B0FFLKHQRL,景园玖玖精品酒店(广州体育职业技术学院店),长兴路299号,商务酒店,广州市,320,4.6,商务酒店,113.361502,23.1678,20
B00140TD74,全美精品酒店,麓景路113号,三星级酒店,广州市,220,4.4,经济型,113.278206,23.144365,20
B0FFH0EMR2,凯顺精品酒店(中山四路店),中山四路116号(地铁1号线农讲所站D出口旁),酒店,广州市,220,4.3,经济型,113.274723,23.126722,20
B0G0VZK4UL,广星精品酒店(广州白云站五号停机坪广场店),岗贝路19号广星广场B座1楼,酒店,广州市,160,4.4,经济型,113.255014,23.180663,20
B00140MM76,翔龙精品酒店,秀全大道10号,三星级酒店,广州市,220,4.4,经济型,113.207004,23.376815,20
B00140W8RD,广州聚星精品酒店(京溪南方医院地铁站店),广州大道北1833号,快捷酒店,广州市,220,4.2,快捷酒店,113.327415,23.188753,20
B00140W7EL,粤海喜来登酒店,天河路208号体育西路与天河路交汇处,五星级酒店,广州市,1200,4.7,"豪华型,购物便捷",113.322188,23.132699,20
B001403F95,华厦大酒店(海珠广场店),侨光路8号,四星级酒店,广州市,450,4.5,"四星级酒店,休闲度假",113.267782,23.114979,20
B0FFF5XKDI,三亚亚特兰蒂斯酒店,海棠北路36号,酒店,三亚市,2800,4.7,豪华型,109.744974,18.357051,899
B03830NIEH,三亚太阳湾柏悦酒店,亚龙湾国际度假区太阳湾路5号,五星级酒店,三亚市,4200,4.8,"豪华型,亲子酒店",109.611215,18.189247,899
B03830MOX7,三亚海棠湾九号度假酒店,江林路海棠湾9号,五星级酒店,三亚市,1200,4.8,豪华型,109.721495,18.29017,899
B0383004JB,三亚亚龙湾天域度假酒店,"海滨亚龙湾国家旅游度假区亚龙湾中心广场旁,近爱立方滨海乐园",五星级酒店,三亚市,1200,4.8,"豪华型,极致美景",109.641802,18.229857,899
B03830MO6A,三亚海韵度假酒店,三亚湾路168号,五星级酒店,三亚市,850,4.7,"豪华型,亲子时刻",109.444114,18.287541,899
B0383017RK,三亚美高梅度假酒店,龙海路17号,五星级酒店,三亚市,1800,4.5,豪华型,109.63584,18.228371,899
B0FFIF1CN5,三亚康年酒店,三亚湾路189号,酒店,三亚市,850,4.8,豪华型,109.439066,18.288428,899
B03830MO7S,三亚湾假日度假酒店,三亚湾海坡度假区207号,五星级酒店,三亚市,850,4.8,豪华型,109.408322,18.290229,899
B03830MO5R,三亚珊瑚湾文华东方酒店,榆海路12号,五星级酒店,三亚市,4200,4.8,"豪华型,亲子酒店",109.537475,18.211076,899
B0IRM1OPSI,三亚天丽湾凯悦酒店,凤凰片桶井路699号,酒店,三亚市,1200,4.8,豪华型,109.363442,18.291946,899
B038300ZLG,三亚国光豪生度假酒店,三亚湾路188号,五星级酒店,三亚市,850,4.7,"五星级酒店,极致美景",109.442153,18.288467,899
B0383004JC,三亚喜来登度假酒店,亚龙湾国家旅游度假区龙海路19号,五星级酒店,三亚市,1200,4.7,"五星级酒店,极致美景",109.633095,18.227453,899
B0LACRIA4O,沙面岛复式LOFT,民治大街与庙前直街交叉口西北20米,招待所,广州市,180,,"住宿服务,旅馆招待所,旅馆招待所",113.237025,23.096875,20
B00140B6K6,花园酒店,环市东路368号,五星级酒店,广州市,850,4.5,"五星级酒店,贴心服务",113.286321,23.135096,20
B001408FA1,长隆酒店,汉溪大道东299号,五星级酒店,广州市,1500,4.7,"豪华型,亲子时刻",113.327692,23.001591,20
B00140K3N3,广州香格里拉大酒店,会展东路1号(琶洲地铁站E口步行230米),五星级酒店,广州市,1200,4.7,"五星级酒店,亲子时刻",113.370172,23.10273,20
B0G1YHUG11,广州黄埔君澜酒店,温涧路129号,五星级酒店,广州市,850,4.6,五星级酒店,113.528898,23.221267,20
B00141YIG7,广州朗豪酒店,新港东路638号,五星级酒店,广州市,1200,4.6,五星级酒店,113.359973,23.096932,20
B0FFHOKXMW,广州南沙花园酒店,大角二路1号,五星级酒店,广州市,1200,4.6,"豪华型,亲子酒店",113.617129,22.749116,20
B0FFFRHN6O,丽柏国际酒店,龙口东横街28号(岗顶地铁站A口步行300米),五星级酒店,广州市,650,4.5,"高档型,休闲度假",113.339244,23.136736,20
B0FFLB76H3,广州卓美亚酒店,珠江东路12号(花城大道地铁站A口步行410米),酒店,广州市,1800,4.8,度假酒店,113.327292,23.119498,20
B0FFKKP7VR,洲至奢选广州香岚官洲酒店,广州国际生物岛星岛环南路1号,酒店,广州市,1200,4.6,豪华型,113.386779,23.073722,20
B023B1D1X1,慧泰酒店(杭州西湖大道店),清泰街486号,经济型连锁酒店,杭州市,160,4.6,经济型,120.17374,30.24743,571
B0FFM9SW28,杭州景宏酒店(火车东站店),景昙路141号,酒店,杭州市,150,4.0,经济型,120.203484,30.270064,571
B0FFFZJPMR,如家精选酒店(杭州西湖苏堤虎跑路店),虎跑路四眼井118号(少年儿童公园正对面),经济型连锁酒店,杭州市,220,4.3,商务酒店,120.13653,30.21577,571
B0FFLCR7TJ,如家快捷酒店(杭州火车东站艮山西路店),艮山西路184号(宏丽宾馆旁边近秋涛北路),经济型连锁酒店,杭州市,160,4.7,快捷酒店,120.198081,30.276691,571
B023B1D2IY,杭州多晶快捷酒店(南宋御街店),中山中路193-1号(定安路地铁站D口步行350米),酒店,杭州市,150,4.3,经济型,120.170587,30.244138,571
B023B16BPY,念杭精品酒店,金鸡岭路6号(近一号线城站地铁站、浙二医院),酒店,杭州市,220,4.5,经济型,120.178106,30.248092,571
B0I33UXQ5E,杭州元季酒店(滨江西兴地铁站店),西兴街道固陵路64号1号楼111-901,酒店,杭州市,160,4.6,经济型,120.227637,30.19092,571
B0FFF3619F,如家精选酒店(杭州四季青钱江新城双菱路店),双菱路69号(庆菱路地铁站A1口步行230米),经济型连锁酒店,杭州市,220,4.7,经济型,120.195252,30.258214,571
B0HA57PIFA,骏怡连锁酒店(杭州拱宸桥东地铁站运河上街店),衢州街41号(拱宸桥东地铁站B口直走100米),酒店,杭州市,150,4.4,经济型,120.145507,30.31667,571
B023B084LZ,彩枫精品酒店(西湖定安路地铁站店),定安路47号(定安路地铁站B出口附近),招待所,杭州市,220,4.3,经济型,120.166189,30.246389,571
B02001DLAL,鼎盛精品酒店(盘门景区店),盘胥路747号新市桥码头对面,四星级酒店,苏州市,420,4.3,商务酒店,120.610889,31.291098,512
B0FFKOJOEX,桔子酒店(苏州观前街店),景德路26-64号,经济型连锁酒店,苏州市,320,4.4,舒适型,120.620359,31.311183,512
B0FFJKCCMC,苏州亿豪精品酒店,观前街乐桥地铁站店(7号出口)调丰巷17-23号,酒店,苏州市,150,3.0,经济型,120.624967,31.307882,512
B0FFFMGY6I,祥云精品酒店(汽车南站店),天灵路25-4号,招待所,苏州市,120,3.8,经济型,120.647242,31.244667,512
B0J25MR8FJ,和悦精品酒店(苏州阳澄湖中路陆慕古巷地铁站店),紫玉坊6幢(陆慕古巷地铁站4号口步行120米),酒店,苏州市,150,4.2,经济型,120.61907,31.363419,512
B0FFKFN33Y,名尚精品酒店(苏州火车站店),锦荷街56号(近苏州火车站北广场、拙政园),酒店,苏州市,160,4.5,经济型,120.620716,31.334401,512
B0FFHGWSLZ,格兰精品酒店(苏州娄葑店),娄葑街道南摆宴街苏港大厦111号(苏州银行对面),酒店,苏州市,150,4.2,经济型,120.662524,31.287279,512
B0HR698P6Y,格兰精品酒店(苏州苏大附中店),娄葑北摆宴街1幢18号(娄葑地铁站3号口步行170米),酒店,苏州市,150,3.9,经济型,120.663363,31.289451,512
B0FFFVYSP3,优然精品酒店,花港路亨通路交叉口,酒店,苏州市,150,3.5,经济型,120.652127,31.206661,512
B0FFI0N0LX,苏州喜福缘精品酒店,碧波街107号,酒店,苏州市,150,3.7,经济型,120.632443,31.25622,512
B0H25KKC74,您好酒店,钦州路777号甲(近华石路),快捷酒店,上海市,220,4.7,快捷酒店,121.428575,31.177191,21
B0FFKNVSO0,智尚酒店(虹桥路店),虹桥路409号,酒店,上海市,220,4.6,经济型,121.429407,31.193826,21
B00155F13C,莫泰酒店,江宁路街道昌平路459号,经济型连锁酒店,上海市,220,4.4,经济型,121.44642,31.235695,21
B0FFJKZDSD,上海朴园酒店,龙茗路1764号,酒店,上海市,320,4.6,舒适型,121.38259,31.155304,21
B0FFG43AV2,博克·轻奢酒店(上海北外滩店),惠民路596号,三星级酒店,上海市,150,2.7,旅馆,121.519844,31.257336,21
B0G3MHXYWV,上海君澜度假酒店,六灶镇周祝公路2511号,酒店,上海市,1200,4.5,豪华型,121.705009,31.118277,21
B0FFJ5AZ97,宝泰商务酒店(上海吴淞国际邮轮码头店),淞宝路421号,酒店,上海市,160,4.4,经济型,121.502172,31.384769,21
B0L62CVAU5,怀梦Dream Harbor酒店(上海国际旅游度假区店),鹿达路111号4幢,酒店,上海市,380,4.6,"住宿服务,宾馆酒店,宾馆酒店",121.682242,31.103329,21
B00156F2UU,如家商旅酒店(上海漕河泾柳州路店),柳州路427号,经济型连锁酒店,上海市,320,4.6,舒适型,121.424957,31.169285,21
B0H0CLYJ2I,维也纳3好酒店(深圳前海宝安中心欢乐港湾摩天轮店),新安街道海滨社区N10区熙龙湾花园二期5栋A座海秀路13一31,快捷酒店,深圳市,320,4.7,快捷酒店,113.892909,22.545852,755
B0H1BRJH8E,深圳前海宝安中心希尔顿惠庭酒店,蓝湾海岸大厦2栋201,酒店,深圳市,550,4.4,高档型,113.866383,22.557833,755
B0KDGAH9DS,尖沙咀酒店(紫金城店),桂城街道佛平三路5号(夏西地铁站A口步行430米),酒店,佛山市,220,4.5,粤菜,113.16881,23.036763,757
B00140TB17,汉庭酒店(广州天河店),天河路97-99号汉庭广场10层,经济型连锁酒店,广州市,220,4.5,经济型,113.319031,23.134192,20
B00140U8L8,锦江之星(广州荔湾西华路彩虹桥地铁站店),西华路77号(彩虹桥地铁站D口步行160米),经济型连锁酒店,广州市,220,4.9,经济型,113.244248,23.134013,20
B0FFLK7SJY,山水时尚酒店(广州黄埔东路大沙东地铁站店),黄埔东路727号,经济型连锁酒店,广州市,220,4.6,"快捷酒店,亲子时刻",113.462486,23.100863,20
B00141ZD88,城市便捷酒店(广州大石地铁站动物园总店),大石镇富石路300号,经济型连锁酒店,广州市,160,4.9,经济型,113.313381,23.018152,20
B0JG9S2KAR,麗枫酒店(广州南沙店),创汇谷直三街1号,酒店,广州市,320,4.9,连锁酒店,113.552291,22.795797,20
B0IUX9K699,汉庭酒店(广州白云机场人和地铁站店),"人和镇人和大街13号,近地铁3号线人和站C2出口",酒店,广州市,160,4.8,经济型,113.300825,23.331269,20
B0J2U72KNM,广州琶洲会展广州塔地铁站轻居酒店,艺苑路211号2楼(广州塔地铁站B口步行250米),快捷酒店,广州市,220,4.8,快捷酒店,113.323128,23.103771,20
B0G2MHX4L4,汉庭酒店(广州东圃中山大道店),中山大道中1025号5-6楼,快捷酒店,广州市,220,4.7,快捷酒店,113.417813,23.119142,20
B0FFKP09Q3,汉庭酒店(兴南大道店),兴南大道733号城业国际大厦A栋1F层,酒店,广州市,160,4.8,经济型,113.381034,23.010338,20
B0FFG89QW7,城市便捷酒店(广州麓苑路淘金地铁站店),麓苑路36号,经济型连锁酒店,广州市,160,4.6,经济型,113.285155,23.140622,20
B02141160R,金凤凰花园酒店(青岛金沙滩啤酒城店),金沙滩路902号,五星级酒店,青岛市,480,4.5,舒适型,120.2434,35.957795,532
B0I2PZ9UOR,青岛银沙美墅度假酒店,连三岛路与陇西山路交叉口东80米,酒店,青岛市,420,4.6,舒适型,120.200214,35.916751,532
B001911LA7,寒舍精品酒店(长乐路店),许家巷39号(三山街地铁站出入口步行290米),酒店,南京市,220,4.0,经济型,118.782251,32.020313,25
B0IGCXK453,凯旋门中讯(新都汇店),解放路与汉屯路交汇处,三星级酒店,洛阳市,280,4.8,"中餐,地方菜",112.433928,34.673999,379
B0HK07HUJF,山东健康丽呈睿轩青岛栈桥酒店,安徽路2号,三星级酒店,青岛市,380,4.7,三星级酒店,120.321099,36.062989,532
B0FFF2HQZH,南京圣和府邸豪华精选酒店,长江路300号圣和广场,五星级酒店,南京市,1200,4.7,"豪华型,休闲度假",118.799127,32.042836,25
B00190Z6T2,易佰良品酒店(南京迈皋桥地铁店),经五路合作村91-84号,经济型连锁酒店,南京市,120,4.2,经济型,118.834643,32.109693,25
B0JR9UF6SM,爱电竞酒店(南京迈皋桥晓庄地铁站店),燕子矶街道和燕路349号01栋1层,酒店,南京市,220,3.8,电竞酒店,118.816197,32.115625,25
B0FFIV15VE,全季酒店(南京明故宫店),"御道街12号(地铁2号线明故宫站3号口,午朝门公园旁)",酒店,南京市,290,4.6,舒适型,118.816114,32.037103,25
B00154DV7G,西郊宾馆,虹桥路1921号,五星级酒店,上海市,4800,4.7,"豪华型,亲子酒店",121.378031,31.202047,21
B00155R3GX,东郊宾馆,金科路1800号,五星级酒店,上海市,1200,4.8,"豪华型,亲子酒店",121.594622,31.22374,21
B00154DVNN,上海兴国宾馆丽笙精选,兴国路78号,五星级酒店,上海市,1200,4.9,五星级酒店,121.434515,31.209305,21
B00155NID8,上海瑞金洲际酒店,瑞金二路118号,五星级酒店,上海市,1200,4.7,"五星级酒店,天天特价",121.463932,31.213131,21
B00154028E,上海建国宾馆,漕溪北路439号,四星级酒店,上海市,550,4.5,四星级酒店,121.438168,31.189751,21
B00156ODTB,蓝天宾馆,黄兴路2200号,四星级酒店,上海市,680,4.7,豪华型,121.5171,31.298435,21
B00155FQ9C,远洋宾馆,东大名路1171号,五星级酒店,上海市,650,4.5,"四星级酒店,会议酒店",121.51013,31.252544,21
B0FFLC6FOO,上海东湖宾馆,东湖路70号,五星级酒店,上海市,1200,4.8,"高档型,休闲度假",121.453635,31.216809,21
B001571HA9,东湖宾馆·悠选,东湖路7号,四星级酒店,上海市,850,4.7,高档型,121.454121,31.215994,21
B00155ISCI,南郊宾馆,南桥新城展园路398号,五星级酒店,上海市,850,4.6,"五星级酒店,亲子时刻",121.48357,30.924715,21
B02000K1G7,金鸡湖大酒店,苏州工业园区国宾路168号,五星级酒店,苏州市,1200,4.7,"五星级酒店,亲子酒店",120.711065,31.283847,512
B0FFGCS07N,成都首座万豪酒店,天府大道北段999号,五星级酒店,成都市,850,4.6,"豪华型,疫情轨迹点",104.06969,30.58667,28
B001C04CBB,四川锦江宾馆,人民南路二段80号(锦江宾馆地铁站B口步行160米),五星级酒店,成都市,850,4.7,"五星级酒店,购物便捷",104.064637,30.648438,28
B001C06HJJ,成都香格里拉大酒店,滨江东路9号,五星级酒店,成都市,1200,4.6,"五星级酒店,购物便捷",104.085831,30.643208,28
B0FFHS81J9,成都龙之梦大酒店,龙门山路(成都东站东广场旁),五星级酒店,成都市,850,4.5,豪华型,104.144628,30.6297,28
B0FFHC4TO3,成都温江皇冠假日酒店,凤凰北大街619号,五星级酒店,成都市,850,4.6,豪华型,103.890047,30.685983,28
B0FFKOFJ24,成都W酒店,交子大道300号,酒店,成都市,1500,4.8,豪华型,104.054987,30.583171,28
B001C7WA5B,成都瑞城名人酒店,人民中路二段68号,四星级酒店,成都市,480,4.6,"四星级酒店,亲子时刻",104.065696,30.670045,28
B0J01723QU,成都天府皇冠假日酒店,剑南大道南段669号52栋,商务酒店,成都市,850,4.6,商务酒店,104.047689,30.532796,28
B0I1N5AYFL,天府国际大酒店,东部新区草池街道八月路99号,酒店,成都市,480,4.4,高档型,104.433981,30.357724,28
B001C7WER3,城市名人酒店,人民南路一段122-124号,五星级酒店,成都市,550,4.5,"五星级酒店,亲子时刻",104.065444,30.654173,28
B0JRCP5G1W,沧浪亭旅舍,沧浪亭街后2号(南门地铁站3号东北口步行430米),招待所,苏州市,120,,旅馆,120.62668,31.294347,512
B0FFG72NIQ,锦江之星酒店(北京五棵松店),西四环中路77号,经济型连锁酒店,北京市,220,4.6,经济型,116.272523,39.894233,10
B0KASLN84F,奥维斯酒店(应天门店),七一南路38号附1号,酒店,洛阳市,220,4.8,舒适型,112.451298,34.665052,379
B02001G2AT,苏州凯悦酒店,苏州工业园区华池街88号,五星级酒店,苏州市,1200,4.8,"商务酒店,亲子时刻",120.713629,31.324068,512
B0FFG80YYR,苏州希尔顿酒店,苏州大道东275号(南施街地铁站2号口步行110米),五星级酒店,苏州市,850,4.5,"豪华型,亲子时刻",120.734806,31.324121,512
B02000IEH8,苏州万豪酒店,干将西路1296号,五星级酒店,苏州市,850,4.5,"豪华型,亲子时刻",120.582714,31.303585,512
B02000ISJ0,汉庭优佳酒店(苏州观前街乐桥地铁站店),人民路1264、1266号,酒店,苏州市,220,4.9,经济型,120.622266,31.307948,512
B020001485,全季酒店(苏州观前街平江路店),临顿路落瓜桥下塘66号,四星级酒店,苏州市,320,4.5,舒适型,120.629425,31.310146,512
B0FFGW1XVN,苏州汇融广场假日酒店,城际路21号,五星级酒店,苏州市,550,4.8,高档型,120.527752,31.372374,512
B0G1BZ8P2U,苏州火车站北广场博乐诗亚朵酒店,苏站路1398号A座6F、19F-27F,酒店,苏州市,380,4.6,高档型,120.61179,31.332902,512
B0I21MM7AL,苏州LBED精选酒店(观前街平江路店),人民路1547号(察院场地铁站4东北口步行240米),酒店,苏州市,320,4.8,舒适型,120.620346,31.314324,512
B0JGVA7ZE6,苏州相城活力岛地铁站亚朵X酒店,元和街道织锦路158号,酒店,苏州市,420,4.9,高档型,120.603353,31.377082,512
B0IR3UK3JF,漫际酒店(苏州龙湖东吴天街石湖东路地铁站店),澄湖路19号,酒店,苏州市,420,4.9,高档型,120.630706,31.241118,512
B0JKU7LWN0,喜岸·大明宫酒店,北大街安喜门1号楼,酒店,洛阳市,150,5.0,经济型,112.478223,34.691079,379
B0FFLNRC0F,洛阳安喜水韻温泉假日酒店(丽景门十字街店),北大街安喜门东侧1-3幢,酒店,洛阳市,220,3.9,经济型,112.478854,34.690459,379
B0K2MLTMSH,希岸酒店(洛阳十字街洛邑古城店),马道街169号安喜门3-4层,酒店,洛阳市,220,4.7,"住宿服务,宾馆酒店,宾馆酒店",112.478291,34.691033,379
B0H1ORVCTH,朋克精品酒店(洛阳龙门高铁宝龙广场店),开元大道219号宝龙城市广场A座1层,酒店,洛阳市,220,4.5,电竞酒店,112.464503,34.617378,379
B0FFJLZ23T,洛克精品酒店(洛阳龙门高铁站店),长兴街与香山路交叉口向南(绿都塞纳春天三期03-02-108),酒店,洛阳市,150,4.1,经济型,112.459962,34.601415,379
B0HAFOXX9C,麒麟精品酒店(洛阳宝龙广场店),宝龙广场三期c4栋,酒店,洛阳市,220,,"住宿服务,宾馆酒店,宾馆酒店",112.468755,34.617053,379
B017B0PNEI,正阳精品酒店(洛邑古城店),启明东路254号,酒店,洛阳市,150,4.7,旅馆,112.505473,34.696008,379
B0FFKDG185,洛阳七曜精品酒店(龙门高铁站店),绿都·塞纳春天西门南90米,酒店,洛阳市,150,4.4,经济型,112.460061,34.600003,379
B0FFJSURDY,隆晟精品酒店(北郊机场店),麻屯镇建业路55号,商务酒店,洛阳市,160,4.9,商务酒店,112.370724,34.737932,379
B0JR7HKDRF,唐悦精品酒店,新街中州路口东北角观景苑二楼,酒店,洛阳市,150,4.8,经济型,112.488079,34.685554,379
B0FFGRESOQ,洛阳军庭精品酒店(龙门高铁站宝龙广场店),展览路与定鼎门街交叉口宝龙三期D座一楼大厅,酒店,洛阳市,220,4.8,主题酒店,112.469015,34.61558,379
B0G0ACV1UK,全悦精品酒店(洛阳龙门高铁站正大国际广场店),长兴街与太康路交汇处东北角龙泰C区1号商铺,酒店,洛阳市,160,4.5,经济型,112.458003,34.624772,379
B0LBP9EVWF,天街驿精品酒店(龙门大道店),河南省洛阳市洛龙区龙门大道大杨树东300米(安东社区隔壁),酒店,洛阳市,150,4.7,经济型,112.475576,34.64893,379
B001790EYW,重庆解放碑威斯汀酒店,新华路222号(小什字地铁站5A口步行190米),五星级酒店,重庆市,1200,4.8,"豪华型,购物便捷",106.579986,29.556856,23
B0KB659JGO,重庆解放碑嘉遇酒店,民生路283号重庆宾馆商务大厦F1层,酒店,重庆市,480,4.9,高档型,106.570153,29.557183,23
B0J3XC4YDC,那伽酒店(解放路分店),解放路698号,快捷酒店,三亚市,220,4.7,快捷酒店,109.503102,18.259178,899
B0FFHXY0ZT,东升快捷商务酒店(金鸡岭公园店),河东路480号,三星级酒店,三亚市,150,3.8,"经济型,低价实惠",109.497394,18.276853,899
B0KUR9TTT0,艺龙酒店(三亚湾店),解放路726号,酒店,三亚市,450,4.9,高档型,109.503057,18.260057,899
B0GK6ZQ1LC,洛阳万豪酒店,展览路219号(开元湖地铁站C口步行350米),酒店,洛阳市,480,4.6,"住宿服务,宾馆酒店,宾馆酒店",112.451477,34.613615,379
B0FFKFM8TC,洛阳国宝铂瑞酒店,开元大道与王城大道交叉口西南角(国宝大厦),酒店,洛阳市,650,4.8,豪华型,112.437493,34.616178,379
B0HGYZWCBT,全季酒店(洛阳市政府店),定鼎门街与开元大道交叉口宝龙广场三期C2栋,经济型连锁酒店,洛阳市,220,4.8,舒适型,112.468761,34.617889,379
B0FFJAGZHU,全季酒店(洛阳龙门站店),厚载门街306号绿都塞纳春天独栋商业楼2-4层,经济型连锁酒店,洛阳市,260,4.8,舒适型,112.461484,34.601907,379
B0FFLA4UE3,维也纳酒店(洛阳龙门高铁站店),通衢路与永泰街交叉口(龙门高铁站旁),三星级酒店,洛阳市,320,4.7,商务酒店,112.45131,34.595486,379
B0FFKIZJ7O,洛阳华美达酒店,金谷园路76号,四星级酒店,洛阳市,480,4.7,豪华型,112.440087,34.678489,379
B0GR3SJL4Z,洛阳龙门高铁站市政府亚朵酒店,通济街51号(市民之家地铁站B口步行420米),酒店,洛阳市,380,4.7,高档型,112.443634,34.614371,379
B017B01OXR,栾川县伊水湾大酒店,栾川乡伊水路2号,五星级酒店,洛阳市,480,4.9,"豪华型,休闲度假",111.633623,33.781557,379
B0FFFXJ19N,全季酒店(洛阳万达广场店),黄河路8号(七里河地铁站A口步行200米),经济型连锁酒店,洛阳市,260,4.8,"舒适型,复式LOFT",112.413284,34.659884,379
B0FFIQCK4W,维也纳智好酒店(洛阳开元大道店),开元大道20号开元大道与长夏门街交叉口交叉口东50米开元壹号对面,酒店,洛阳市,220,4.7,舒适型,112.49612,34.62115,379
