city_id,up_ad_name,up_ad_code,cityname,adcode,citycode
611000_0914,,,商洛市,611000,0914
611002_0914,,,商州区,611002,0914
611021_0914,,,洛南县,611021,0914
611022_0914,,,丹凤县,611022,0914
611023_0914,,,商南县,611023,0914
611024_0914,,,山阳县,611024,0914
611025_0914,,,镇安县,611025,0914
611026_0914,,,柞水县,611026,0914
620000_\N,,,甘肃省,620000,\N
620100_0931,,,兰州市,620100,0931
620102_0931,,,城关区,620102,0931
620103_0931,,,七里河区,620103,0931
620104_0931,,,西固区,620104,0931
620105_0931,,,安宁区,620105,0931
620111_0931,,,红古区,620111,0931
620121_0931,,,永登县,620121,0931
620122_0931,,,皋兰县,620122,0931
620123_0931,,,榆中县,620123,0931
620200_1937,,,嘉峪关市,620200,1937
620300_0935,,,金昌市,620300,0935
620302_0935,,,金川区,620302,0935
620321_0935,,,永昌县,620321,0935
620400_0943,,,白银市,620400,0943
620402_0943,,,白银区,620402,0943
620403_0943,,,平川区,620403,0943
620421_0943,,,靖远县,620421,0943
620422_0943,,,会宁县,620422,0943
620423_0943,,,景泰县,620423,0943
620500_0938,,,天水市,620500,0938
620502_0938,,,秦州区,620502,0938
620503_0938,,,麦积区,620503,0938
620521_0938,,,清水县,620521,0938
620522_0938,,,秦安县,620522,0938
620523_0938,,,甘谷县,620523,0938
620524_0938,,,武山县,620524,0938
620525_0938,,,张家川回族自治县,620525,0938
620600_1935,,,武威市,620600,1935
620602_1935,,,凉州区,620602,1935
620621_1935,,,民勤县,620621,1935
620622_1935,,,古浪县,620622,1935
620623_1935,,,天祝藏族自治县,620623,1935
620700_0936,,,张掖市,620700,0936
620702_0936,,,甘州区,620702,0936
620721_0936,,,肃南裕固族自治县,620721,0936
620722_0936,,,民乐县,620722,0936
620723_0936,,,临泽县,620723,0936
620724_0936,,,高台县,620724,0936
620725_0936,,,山丹县,620725,0936
620800_0933,,,平凉市,620800,0933
620802_0933,,,崆峒区,620802,0933
620821_0933,,,泾川县,620821,0933
620822_0933,,,灵台县,620822,0933
620823_0933,,,崇信县,620823,0933
620825_0933,,,庄浪县,620825,0933
620826_0933,,,静宁县,620826,0933
620881_0933,,,华亭市,620881,0933
620900_0937,,,酒泉市,620900,0937
620902_0937,,,肃州区,620902,0937
620921_0937,,,金塔县,620921,0937
620922_0937,,,瓜州县,620922,0937
620923_0937,,,肃北蒙古族自治县,620923,0937
620924_0937,,,阿克塞哈萨克族自治县,620924,0937
620981_0937,,,玉门市,620981,0937
620982_0937,,,敦煌市,620982,0937
621000_0934,,,庆阳市,621000,0934
621002_0934,,,西峰区,621002,0934
621021_0934,,,庆城县,621021,0934
621022_0934,,,环县,621022,0934
621023_0934,,,华池县,621023,0934
621024_0934,,,合水县,621024,0934
621025_0934,,,正宁县,621025,0934
621026_0934,,,宁县,621026,0934
621027_0934,,,镇原县,621027,0934
621100_0932,,,定西市,621100,0932
621102_0932,,,安定区,621102,0932
621121_0932,,,通渭县,621121,0932
621122_0932,,,陇西县,621122,0932
621123_0932,,,渭源县,621123,0932
621124_0932,,,临洮县,621124,0932
621125_0932,,,漳县,621125,0932
621126_0932,,,岷县,621126,0932
621200_2935,,,陇南市,621200,2935
621202_2935,,,武都区,621202,2935
621221_2935,,,成县,621221,2935
621222_2935,,,文县,621222,2935
621223_2935,,,宕昌县,621223,2935
621224_2935,,,康县,621224,2935
621225_2935,,,西和县,621225,2935
621226_2935,,,礼县,621226,2935
621227_2935,,,徽县,621227,2935
621228_2935,,,两当县,621228,2935
622900_0930,,,临夏回族自治州,622900,0930
622901_0930,,,临夏市,622901,0930
622921_0930,,,临夏县,622921,0930
622922_0930,,,康乐县,622922,0930
622923_0930,,,永靖县,622923,0930
622924_0930,,,广河县,622924,0930
622925_0930,,,和政县,622925,0930
622926_0930,,,东乡族自治县,622926,0930
622927_0930,,,积石山保安族东乡族撒拉族自治县,622927,0930
623000_0941,,,甘南藏族自治州,623000,0941
623001_0941,,,合作市,623001,0941
623021_0941,,,临潭县,623021,0941
623022_0941,,,卓尼县,623022,0941
623023_0941,,,舟曲县,623023,0941
623024_0941,,,迭部县,623024,0941
623025_0941,,,玛曲县,623025,0941
623026_0941,,,碌曲县,623026,0941
623027_0941,,,夏河县,623027,0941
630000_\N,,,青海省,630000,\N
630100_0971,,,西宁市,630100,0971
630102_0971,,,城东区,630102,0971
630103_0971,,,城中区,630103,0971
630104_0971,,,城西区,630104,0971
630105_0971,,,城北区,630105,0971
630106_0971,,,湟中区,630106,0971
630121_0971,,,大通回族土族自治县,630121,0971
630123_0971,,,湟源县,630123,0971
630200_0972,,,海东市,630200,0972
630202_0972,,,乐都区,630202,0972
630203_0972,,,平安区,630203,0972
630222_0972,,,民和回族土族自治县,630222,0972
630223_0972,,,互助土族自治县,630223,0972
630224_0972,,,化隆回族自治县,630224,0972
630225_0972,,,循化撒拉族自治县,630225,0972
632200_0970,,,海北藏族自治州,632200,0970
632221_0970,,,门源回族自治县,632221,0970
632222_0970,,,祁连县,632222,0970
632223_0970,,,海晏县,632223,0970
632224_0970,,,刚察县,632224,0970
632300_0973,,,黄南藏族自治州,632300,0973
632301_0973,,,同仁市,632301,0973
632322_0973,,,尖扎县,632322,0973
632323_0973,,,泽库县,632323,0973
632324_0973,,,河南蒙古族自治县,632324,0973
632500_0974,,,海南藏族自治州,632500,0974
632521_0974,,,共和县,632521,0974
632522_0974,,,同德县,632522,0974
632523_0974,,,贵德县,632523,0974
632524_0974,,,兴海县,632524,0974
632525_0974,,,贵南县,632525,0974
632600_0975,,,果洛藏族自治州,632600,0975
632621_0975,,,玛沁县,632621,0975
632622_0975,,,班玛县,632622,0975
632623_0975,,,甘德县,632623,0975
632624_0975,,,达日县,632624,0975
632625_0975,,,久治县,632625,0975
632626_0975,,,玛多县,632626,0975
632700_0976,,,玉树藏族自治州,632700,0976
632701_0976,,,玉树市,632701,0976
632722_0976,,,杂多县,632722,0976
632723_0976,,,称多县,632723,0976
632724_0976,,,治多县,632724,0976
632725_0976,,,囊谦县,632725,0976
632726_0976,,,曲麻莱县,632726,0976
632800_0977,,,海西蒙古族藏族自治州,632800,0977
632801_0977,,,格尔木市,632801,0977
632802_0977,,,德令哈市,632802,0977
632803_0977,,,茫崖市,632803,0977
632821_0977,,,乌兰县,632821,0977
632822_0977,,,都兰县,632822,0977
632823_0977,,,天峻县,632823,0977
632825_0977,,,海西蒙古族藏族自治州直辖,632825,0977
640000_\N,,,宁夏回族自治区,640000,\N
640100_0951,,,银川市,640100,0951
640104_0951,,,兴庆区,640104,0951
640105_0951,,,西夏区,640105,0951
640106_0951,,,金凤区,640106,0951
640121_0951,,,永宁县,640121,0951
640122_0951,,,贺兰县,640122,0951
640181_0951,,,灵武市,640181,0951
640200_0952,,,石嘴山市,640200,0952
640202_0952,,,大武口区,640202,0952
640205_0952,,,惠农区,640205,0952
640221_0952,,,平罗县,640221,0952
640300_0953,,,吴忠市,640300,0953
640302_0953,,,利通区,640302,0953
640303_0953,,,红寺堡区,640303,0953
640323_0953,,,盐池县,640323,0953
640324_0953,,,同心县,640324,0953
640381_0953,,,青铜峡市,640381,0953
640400_0954,,,固原市,640400,0954
640402_0954,,,原州区,640402,0954
640422_0954,,,西吉县,640422,0954
640423_0954,,,隆德县,640423,0954
640424_0954,,,泾源县,640424,0954
640425_0954,,,彭阳县,640425,0954
640500_1953,,,中卫市,640500,1953
640502_1953,,,沙坡头区,640502,1953
640521_1953,,,中宁县,640521,1953
640522_1953,,,海原县,640522,1953
650000_\N,,,新疆维吾尔自治区,650000,\N
650100_0991,,,乌鲁木齐市,650100,0991
650102_0991,,,天山区,650102,0991
650103_0991,,,沙依巴克区,650103,0991
650104_0991,,,新市区,650104,0991
650105_0991,,,水磨沟区,650105,0991
650106_0991,,,头屯河区,650106,0991
650107_0991,,,达坂城区,650107,0991
650109_0991,,,米东区,650109,0991
650121_0991,,,乌鲁木齐县,650121,0991
650200_0990,,,克拉玛依市,650200,0990
650202_0990,,,独山子区,650202,0990
650203_0990,,,克拉玛依区,650203,0990
650204_0990,,,白碱滩区,650204,0990
650205_0990,,,乌尔禾区,650205,0990
650400_0995,,,吐鲁番市,650400,0995
650402_0995,,,高昌区,650402,0995
650421_0995,,,鄯善县,650421,0995
650422_0995,,,托克逊县,650422,0995
650500_0902,,,哈密市,650500,0902
650502_0902,,,伊州区,650502,0902
650521_0902,,,巴里坤哈萨克自治县,650521,0902
650522_0902,,,伊吾县,650522,0902
652300_0994,,,昌吉回族自治州,652300,0994
652301_0994,,,昌吉市,652301,0994
652302_0994,,,阜康市,652302,0994
652323_0994,,,呼图壁县,652323,0994
652324_0994,,,玛纳斯县,652324,0994
652325_0994,,,奇台县,652325,0994
652327_0994,,,吉木萨尔县,652327,0994
652328_0994,,,木垒哈萨克自治县,652328,0994
652700_0909,,,博尔塔拉蒙古自治州,652700,0909
652701_0909,,,博乐市,652701,0909
652702_0909,,,阿拉山口市,652702,0909
652722_0909,,,精河县,652722,0909
652723_0909,,,温泉县,652723,0909
652800_0996,,,巴音郭楞蒙古自治州,652800,0996
652801_0996,,,库尔勒市,652801,0996
652822_0996,,,轮台县,652822,0996
652823_0996,,,尉犁县,652823,0996
652824_0996,,,若羌县,652824,0996
652825_0996,,,且末县,652825,0996
652826_0996,,,焉耆回族自治县,652826,0996
652827_0996,,,和静县,652827,0996
652828_0996,,,和硕县,652828,0996
652829_0996,,,博湖县,652829,0996
652900_0997,,,阿克苏地区,652900,0997
652901_0997,,,阿克苏市,652901,0997
652902_0997,,,库车市,652902,0997
652922_0997,,,温宿县,652922,0997
652924_0997,,,沙雅县,652924,0997
652925_0997,,,新和县,652925,0997
652926_0997,,,拜城县,652926,0997
652927_0997,,,乌什县,652927,0997
652928_0997,,,阿瓦提县,652928,0997
652929_0997,,,柯坪县,652929,0997
653000_0908,,,克孜勒苏柯尔克孜自治州,653000,0908
653001_0908,,,阿图什市,653001,0908
653022_0908,,,阿克陶县,653022,0908
653023_0908,,,阿合奇县,653023,0908
653024_0908,,,乌恰县,653024,0908
653100_0998,,,喀什地区,653100,0998
653101_0998,,,喀什市,653101,0998
653121_0998,,,疏附县,653121,0998
653122_0998,,,疏勒县,653122,0998
653123_0998,,,英吉沙县,653123,0998
653124_0998,,,泽普县,653124,0998
653125_0998,,,莎车县,653125,0998
653126_0998,,,叶城县,653126,0998
653127_0998,,,麦盖提县,653127,0998
653128_0998,,,岳普湖县,653128,0998
653129_0998,,,伽师县,653129,0998
653130_0998,,,巴楚县,653130,0998
653131_0998,,,塔什库尔干塔吉克自治县,653131,0998
653200_0903,,,和田地区,653200,0903
653201_0903,,,和田市,653201,0903
653221_0903,,,和田县,653221,0903
653222_0903,,,墨玉县,653222,0903
653223_0903,,,皮山县,653223,0903
653224_0903,,,洛浦县,653224,0903
653225_0903,,,策勒县,653225,0903
653226_0903,,,于田县,653226,0903
653227_0903,,,民丰县,653227,0903
654000_0999,,,伊犁哈萨克自治州,654000,0999
654002_0999,,,伊宁市,654002,0999
654003_0999,,,奎屯市,654003,0999
654004_0999,,,霍尔果斯市,654004,0999
654021_0999,,,伊宁县,654021,0999
654022_0999,,,察布查尔锡伯自治县,654022,0999
654023_0999,,,霍城县,654023,0999
654024_0999,,,巩留县,654024,0999
654025_0999,,,新源县,654025,0999
654026_0999,,,昭苏县,654026,0999
654027_0999,,,特克斯县,654027,0999
654028_0999,,,尼勒克县,654028,0999
654200_0901,,,塔城地区,654200,0901
654201_0901,,,塔城市,654201,0901
654202_0901,,,乌苏市,654202,0901
654203_0901,,,沙湾市,654203,0901
654221_0901,,,额敏县,654221,0901
654224_0901,,,托里县,654224,0901
654225_0901,,,裕民县,654225,0901
654226_0901,,,和布克赛尔蒙古自治县,654226,0901
654300_0906,,,阿勒泰地区,654300,0906
654301_0906,,,阿勒泰市,654301,0906
654321_0906,,,布尔津县,654321,0906
654322_0906,,,富蕴县,654322,0906
654323_0906,,,福海县,654323,0906
654324_0906,,,哈巴河县,654324,0906
654325_0906,,,青河县,654325,0906
654326_0906,,,吉木乃县,654326,0906
659001_0993,,,石河子市,659001,0993
659002_1997,,,阿拉尔市,659002,1997
659003_1998,,,图木舒克市,659003,1998
659004_1994,,,五家渠市,659004,1994
659005_1906,,,北屯市,659005,1906
659006_1996,,,铁门关市,659006,1996
659007_1909,,,双河市,659007,1909
659008_1999,,,可克达拉市,659008,1999
659009_1903,,,昆玉市,659009,1903
659010_0992,,,胡杨河市,659010,0992
659011_2940,,,新星市,659011,2940
659012_2941,,,白杨市,659012,2941
710000_1886,,,台湾省,710000,1886
810000_1852,,,香港特别行政区,810000,1852
810001_1852,,,中西区,810001,1852
810002_1852,,,湾仔区,810002,1852
810003_1852,,,东区,810003,1852
810004_1852,,,南区,810004,1852
810005_1852,,,油尖旺区,810005,1852
810006_1852,,,深水埗区,810006,1852
810007_1852,,,九龙城区,810007,1852
810008_1852,,,黄大仙区,810008,1852
810009_1852,,,观塘区,810009,1852
810010_1852,,,荃湾区,810010,1852
810011_1852,,,屯门区,810011,1852
810012_1852,,,元朗区,810012,1852
810013_1852,,,北区,810013,1852
810014_1852,,,大埔区,810014,1852
810015_1852,,,西贡区,810015,1852
810016_1852,,,沙田区,810016,1852
810017_1852,,,葵青区,810017,1852
810018_1852,,,离岛区,810018,1852
820000_1853,,,澳门特别行政区,820000,1853
820001_1853,,,花地玛堂区,820001,1853
820002_1853,,,花王堂区,820002,1853
820003_1853,,,望德堂区,820003,1853
820004_1853,,,大堂区,820004,1853
820005_1853,,,风顺堂区,820005,1853
820006_1853,,,嘉模堂区,820006,1853
820007_1853,,,路氹填海区,820007,1853
820008_1853,,,圣方济各堂区,820008,1853
